STDATUM;AIRLINE;TRIP;AD;AIRLINE_VK;TRIP_VK;STDATUM_VK;AD_VK;SCHENGEN;ABFERTIGUNGSART;TYP;POS;ROU;STTIME;SIKA
20160709;BA;919;D;BA;918;20160709;A;NSCHENGEN;J;320;9;LHR;1120;168
20160710;BA;918;A;BA;919;20160710;D;NSCHENGEN;J;319;9;LHR;1035;143
20160710;BA;919;D;BA;918;20160710;A;NSCHENGEN;J;319;9;LHR;1120;143
20160710;BA;920;A;BA;921;20160710;D;NSCHENGEN;J;320;16;LHR;1820;168
20160710;BA;921;D;BA;920;20160710;A;NSCHENGEN;J;320;16;LHR;1900;168
20160705;BCS;4298;A;BCS;4299;20160705;D;FRACHT;F;ABY;105;LEJ;605;0
20160705;BCS;4299;D;BCS;4298;20160705;A;FRACHT;F;ABY;105;LEJ;2210;0
20160706;BCS;4298;A;BCS;4299;20160706;D;FRACHT;F;ABY;105;LEJ;605;0
20160706;BCS;4299;D;BCS;4298;20160706;A;FRACHT;F;ABY;105;LEJ;2210;0
20160707;BCS;4298;A;BCS;4299;20160707;D;FRACHT;F;ABY;105;LEJ;605;0
20160707;BCS;4299;D;BCS;4298;20160707;A;FRACHT;F;ABY;105;LEJ;2210;0
20160708;BCS;4298;A;BCS;4299;20160708;D;FRACHT;F;ABY;105;LEJ;605;0
20160708;BCS;4299;D;BCS;4298;20160708;A;FRACHT;F;ABY;105;LEJ;2210;0
20160704;BE;7121;A;BE;7122;20160704;D;NSCHENGEN;J;E75;52;BHX;1000;88
20160704;BE;7122;D;BE;7121;20160704;A;NSCHENGEN;J;E75;52;BHX;1030;88
20160704;BE;7125;A;BE;7126;20160704;D;NSCHENGEN;J;E75;16;BHX;1935;88
20160704;BE;7126;D;BE;7125;20160704;A;NSCHENGEN;J;E75;16;BHX;2005;88
20160705;BE;7121;A;BE;7122;20160705;D;NSCHENGEN;J;E75;19;BHX;1000;88
20160705;BE;7122;D;BE;7121;20160705;A;NSCHENGEN;J;E75;19;BHX;1030;88
20160705;BE;7123;A;BE;7124;20160705;D;NSCHENGEN;J;E75;16;BHX;1505;88
20160705;BE;7124;D;BE;7123;20160705;A;NSCHENGEN;J;E75;16;BHX;1535;88
20160705;BE;7125;A;BE;7126;20160705;D;NSCHENGEN;J;E75;16;BHX;1935;88
20160705;BE;7126;D;BE;7125;20160705;A;NSCHENGEN;J;E75;16;BHX;2005;88
20160706;BE;7121;A;BE;7122;20160706;D;NSCHENGEN;J;E75;9;BHX;1000;88
20160706;BE;7122;D;BE;7121;20160706;A;NSCHENGEN;J;E75;9;BHX;1030;88
20160706;BE;7125;A;BE;7126;20160706;D;NSCHENGEN;J;E75;16;BHX;1935;88
20160706;BE;7126;D;BE;7125;20160706;A;NSCHENGEN;J;E75;16;BHX;2005;88
20160707;BE;7121;A;BE;7122;20160707;D;NSCHENGEN;J;E75;19;BHX;1000;88
20160707;BE;7122;D;BE;7121;20160707;A;NSCHENGEN;J;E75;19;BHX;1030;88
20160707;BE;7123;A;BE;7124;20160707;D;NSCHENGEN;J;E75;16;BHX;1505;88
20160707;BE;7124;D;BE;7123;20160707;A;NSCHENGEN;J;E75;16;BHX;1535;88
20160707;BE;7125;A;BE;7126;20160707;D;NSCHENGEN;J;E75;16;BHX;1935;88
20160707;BE;7126;D;BE;7125;20160707;A;NSCHENGEN;J;E75;16;BHX;2005;88
20160708;BE;7121;A;BE;7122;20160708;D;NSCHENGEN;J;E75;55;BHX;1000;88
20160708;BE;7122;D;BE;7121;20160708;A;NSCHENGEN;J;E75;55;BHX;1030;88
20160708;BE;7125;A;BE;7126;20160708;D;NSCHENGEN;J;E75;16;BHX;1935;88
20160708;BE;7126;D;BE;7125;20160708;A;NSCHENGEN;J;E75;16;BHX;2005;88
20160709;BE;7121;A;BE;7122;20160709;D;NSCHENGEN;J;E75;56;BHX;1000;88
20160709;BE;7122;D;BE;7121;20160709;A;NSCHENGEN;J;E75;56;BHX;1030;88
20160710;BE;7123;A;BE;7124;20160710;D;NSCHENGEN;J;DH4;52;BHX;1635;78
20160710;BE;7124;D;BE;7123;20160710;A;NSCHENGEN;J;DH4;52;BHX;1705;78
20160710;BE;7125;A;BE;7126;20160710;D;NSCHENGEN;J;E75;16;BHX;1935;88
20160710;BE;7126;D;BE;7125;20160710;A;NSCHENGEN;J;E75;16;BHX;2005;88
20160709;BJ;2612;A;BJ;2613;20160709;D;NSCHENGEN;C;320;106;NBE;2055;180
20160709;BJ;2613;D;BJ;2612;20160709;A;NSCHENGEN;C;320;106;NBE;2145;180
20160704;BRJ;1480;A;BRJ;1481;20160704;D;NSCHENGEN;J;E90;106;ADA;950;98
20160704;BRJ;1481;D;BRJ;1480;20160704;A;NSCHENGEN;J;E90;106;ADA;1045;98
20160706;BRJ;1480;A;BRJ;1481;20160706;D;NSCHENGEN;J;E90;27;ADA;950;98
20160706;BRJ;1481;D;BRJ;1480;20160706;A;NSCHENGEN;J;E90;27;ADA;1045;98
20160708;BRJ;1480;A;BRJ;1481;20160708;D;NSCHENGEN;J;E90;56;ADA;950;98
20160708;BRJ;1481;D;BRJ;1480;20160708;A;NSCHENGEN;J;E90;56;ADA;1045;98
20160705;BUC;2129;A;BUC;2130;20160705;D;NSCHENGEN;C;320;44;BOJ;1305;174
20160705;BUC;2130;D;BUC;2129;20160705;A;NSCHENGEN;C;320;44;BOJ;1355;174
20160705;BUC;2229;A;BUC;2230;20160705;D;NSCHENGEN;C;M82;55;VAR;1305;164
20160705;BUC;2230;D;BUC;2229;20160705;A;NSCHENGEN;C;M82;55;VAR;1355;164
20160709;BUC;6129;A;BUC;6130;20160709;D;NSCHENGEN;C;320;18;BOJ;1620;174
20160709;BUC;6130;D;BUC;6129;20160709;A;NSCHENGEN;C;320;18;BOJ;1720;174
20160709;BUC;6229;A;BUC;6230;20160709;D;NSCHENGEN;C;M82;43;VAR;610;164
20160709;BUC;6230;D;BUC;6229;20160709;A;NSCHENGEN;C;M82;43;VAR;700;164
20160710;BUC;7229;A;BUC;7230;20160710;D;NSCHENGEN;C;320;54;VAR;935;174
20160710;BUC;7230;D;BUC;7229;20160710;A;NSCHENGEN;C;320;54;VAR;1025;174
20160705;CAI;2703;A;CAI;2704;20160705;D;NSCHENGEN;C;73H;17;AYT;1900;189
20160705;CAI;2704;D;CAI;2703;20160705;A;NSCHENGEN;C;73H;17;AYT;2000;189
20160704;DE;217;A;DE;1524;20160705;D;NSCHENGEN;C;32B;31;HRG;2315;220
20160705;DE;1524;D;DE;217;20160704;A;SCHENGEN;J;32B;31;PMI;615;220
20160704;DE;1525;A;DE;216;20160704;D;SCHENGEN;J;32B;17;PMI;1155;220
20160704;DE;216;D;DE;1525;20160704;A;NSCHENGEN;C;32B;17;HRG;1300;220
20160704;DE;1647;A;DE;1422;20160705;D;SCHENGEN;J;320;32;HER;2100;180
20160705;DE;1422;D;DE;1647;20160704;A;SCHENGEN;J;320;32;SPC;1200;180
20160704;DE;1673;A;DE;1646;20160704;D;SCHENGEN;J;320;14;JTRJMK;1415;180
20160704;DE;1646;D;DE;1673;20160704;A;SCHENGEN;J;320;14;HER;1520;180
20160705;DE;1423;A;DE;1458;20160706;D;SCHENGEN;J;320;33;SPC;2205;180
20160706;DE;1458;D;DE;1423;20160705;A;SCHENGEN;J;320;33;TFS;1240;180
20160705;DE;1453;A;DE;1524;20160706;D;SCHENGEN;J;32B;53;ACEFUE;2315;220
20160706;DE;1524;D;DE;1453;20160705;A;SCHENGEN;J;32B;53;PMI;625;220
20160705;DE;1525;A;DE;1452;20160705;D;SCHENGEN;J;32B;14;PMI;1125;220
20160705;DE;1452;D;DE;1525;20160705;A;SCHENGEN;J;32B;14;ACEFUE;1225;220
20160706;DE;1459;A;DE;1650;20160707;D;SCHENGEN;J;320;10;TFS;2245;180
20160707;DE;1650;D;DE;1459;20160706;A;SCHENGEN;J;320;10;RHO;555;180
20160706;DE;1481;A;DE;1524;20160707;D;SCHENGEN;J;32B;12;LPA;2325;220
20160707;DE;1524;D;DE;1481;20160706;A;SCHENGEN;J;32B;12;PMI;615;220
20160706;DE;1525;A;DE;1480;20160706;D;SCHENGEN;J;32B;10;PMI;1145;220
20160706;DE;1480;D;DE;1525;20160706;A;SCHENGEN;J;32B;10;LPA;1335;220
20160706;DE;1647;A;DE;1646;20160706;D;SCHENGEN;J;320;54;HER;1325;180
20160706;DE;1646;D;DE;1647;20160706;A;SCHENGEN;J;320;54;HER;1515;180
20160707;DE;1525;A;DE;1574;20160707;D;SCHENGEN;J;32B;11;PMI;1125;220
20160707;DE;1574;D;DE;1525;20160707;A;SCHENGEN;J;32B;11;FNC;1225;220
20160707;DE;1575;A;DE;1524;20160708;D;SCHENGEN;J;32B;31;FNC;2125;220
20160708;DE;1524;D;DE;1575;20160707;A;SCHENGEN;J;32B;31;PMI;725;220
20160707;DE;1651;A;DE;1646;20160708;D;SCHENGEN;J;320;30;RHO;2320;180
20160708;DE;1646;D;DE;1651;20160707;A;SCHENGEN;J;320;30;HER;710;180
20160708;DE;1451;A;DE;1524;20160709;D;SCHENGEN;J;32B;46;ACE;2310;220
20160709;DE;1524;D;DE;1451;20160708;A;SCHENGEN;J;32B;46;PMI;610;220
20160708;DE;1525;A;DE;1450;20160708;D;SCHENGEN;J;32B;14;PMI;1245;220
20160708;DE;1450;D;DE;1525;20160708;A;SCHENGEN;J;32B;14;ACE;1345;220
20160708;DE;1563;A;DE;1562;20160708;D;SCHENGEN;J;320;53;XRY;1250;180
20160708;DE;1562;D;DE;1563;20160708;A;SCHENGEN;J;320;53;XRY;1430;180
20160708;DE;1647;A;DE;1410;20160709;D;SCHENGEN;J;320;45;HER;2255;180
20160709;DE;1410;D;DE;1647;20160708;A;SCHENGEN;J;320;45;PVK;640;180
20160709;DE;1411;A;DE;1452;20160709;D;SCHENGEN;J;320;13;PVK;1215;180
20160709;DE;1452;D;DE;1411;20160709;A;SCHENGEN;J;320;13;FUE;1300;180
20160709;DE;1453;A;DE;1646;20160710;D;SCHENGEN;J;320;12;FUE;2225;180
20160710;DE;1646;D;DE;1453;20160709;A;SCHENGEN;J;320;12;HER;735;180
20160709;DE;1481;A;DE;1524;20160710;D;SCHENGEN;J;32B;10;LPA;2310;220
20160710;DE;1524;D;DE;1481;20160709;A;SCHENGEN;J;32B;10;PMI;640;220
20160709;DE;1525;A;DE;1480;20160709;D;SCHENGEN;J;32B;10;PMI;1125;220
20160709;DE;1480;D;DE;1525;20160709;A;SCHENGEN;J;32B;10;LPA;1320;220
20160710;DE;1525;A;DE;1458;20160710;D;SCHENGEN;J;32B;12;PMI;1225;220
20160710;DE;1458;D;DE;1525;20160710;A;SCHENGEN;J;32B;12;TFS;1315;220
20160710;DE;1647;A;DE;1650;20160710;D;SCHENGEN;J;320;10;HER;1435;180
20160710;DE;1650;D;DE;1647;20160710;A;SCHENGEN;J;320;10;RHO;1605;180
20160704;DL;116;A;DL;117;20160704;D;NSCHENGEN;J;76W;9;ATL;845;210
20160704;DL;117;D;DL;116;20160704;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160705;DL;116;A;DL;117;20160705;D;NSCHENGEN;J;76W;9;ATL;845;210
20160705;DL;117;D;DL;116;20160705;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160706;DL;116;A;DL;117;20160706;D;NSCHENGEN;J;76W;9;ATL;845;210
20160706;DL;117;D;DL;116;20160706;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160707;DL;116;A;DL;117;20160707;D;NSCHENGEN;J;76W;9;ATL;845;210
20160707;DL;117;D;DL;116;20160707;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160708;DL;116;A;DL;117;20160708;D;NSCHENGEN;J;76W;9;ATL;845;210
20160708;DL;117;D;DL;116;20160708;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160709;DL;116;A;DL;117;20160709;D;NSCHENGEN;J;76W;9;ATL;845;210
20160709;DL;117;D;DL;116;20160709;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160710;DL;116;A;DL;117;20160710;D;NSCHENGEN;J;76W;9;ATL;845;210
20160710;DL;117;D;DL;116;20160710;A;NSCHENGEN;J;76W;9;ATL;1030;210
20160704;EI;358;A;EI;359;20160704;D;NSCHENGEN;J;320;16;DUB;1600;174
20160704;EI;359;D;EI;358;20160704;A;NSCHENGEN;J;320;16;DUB;1640;174
20160706;EI;358;A;EI;359;20160706;D;NSCHENGEN;J;320;16;DUB;1600;174
20160706;EI;359;D;EI;358;20160706;A;NSCHENGEN;J;320;16;DUB;1640;174
20160708;EI;358;A;EI;359;20160708;D;NSCHENGEN;J;320;16;DUB;1600;174
20160708;EI;359;D;EI;358;20160708;A;NSCHENGEN;J;320;16;DUB;1640;174
20160709;EI;358;A;EI;359;20160709;D;NSCHENGEN;J;320;16;DUB;1600;174
20160709;EI;359;D;EI;358;20160709;A;NSCHENGEN;J;320;16;DUB;1640;174
20160710;EI;358;A;EI;359;20160710;D;NSCHENGEN;J;320;16;DUB;1600;174
20160710;EI;359;D;EI;358;20160710;A;NSCHENGEN;J;320;16;DUB;1640;174
20160704;EW;4114;A;EW;4115;20160704;D;SCHENGEN;J;CR9;43;HAM;1215;90
20160704;EW;4115;D;EW;4114;20160704;A;SCHENGEN;J;CR9;43;HAM;1250;90
20160705;EW;4110;A;EW;4111;20160705;D;SCHENGEN;J;32A;12;HAM;755;162
20160705;EW;4111;D;EW;4110;20160705;A;SCHENGEN;J;32A;12;HAM;830;162
20160705;EW;4114;A;EW;4115;20160705;D;SCHENGEN;J;CR9;42;HAM;1215;90
20160705;EW;4115;D;EW;4114;20160705;A;SCHENGEN;J;CR9;42;HAM;1250;90
20160706;EW;4110;A;EW;4111;20160706;D;SCHENGEN;J;32A;12;HAM;745;162
20160706;EW;4111;D;EW;4110;20160706;A;SCHENGEN;J;32A;12;HAM;820;162
20160707;EW;4110;A;EW;4111;20160707;D;SCHENGEN;J;32A;12;HAM;755;162
20160707;EW;4111;D;EW;4110;20160707;A;SCHENGEN;J;32A;12;HAM;830;162
20160707;EW;4114;A;EW;4115;20160707;D;SCHENGEN;J;CR9;44;HAM;1215;90
20160707;EW;4115;D;EW;4114;20160707;A;SCHENGEN;J;CR9;44;HAM;1250;90
20160708;EW;4110;A;EW;4111;20160708;D;SCHENGEN;J;32A;12;HAM;745;162
20160708;EW;4111;D;EW;4110;20160708;A;SCHENGEN;J;32A;12;HAM;820;162
20160708;EW;4114;A;EW;4115;20160708;D;SCHENGEN;J;CR9;42;HAM;1215;90
20160708;EW;4115;D;EW;4114;20160708;A;SCHENGEN;J;CR9;42;HAM;1250;90
20160709;EW;4112;A;EW;4994;20160709;D;SCHENGEN;J;CR9;42;HAM;1315;90
20160709;EW;4994;D;EW;4112;20160709;A;SCHENGEN;J;CR9;42;HDF;1355;90
20160709;EW;4995;A;EW;4113;20160709;D;SCHENGEN;J;CR9;41;HDF;1720;90
20160709;EW;4113;D;EW;4995;20160709;A;SCHENGEN;J;CR9;41;HAM;1755;90
20160710;EW;4977;A;EW;4976;20160710;D;SCHENGEN;J;CR9;40;HAM;1620;90
20160710;EW;4976;D;EW;4977;20160710;A;SCHENGEN;J;CR9;40;HAM;1655;90
20160704;EZY;2571;A;EZY;2572;20160704;D;SCHENGEN;J;320;106;MXP;1820;180
20160704;EZY;2572;D;EZY;2571;20160704;A;SCHENGEN;J;320;106;MXP;1850;180
20160704;EZY;6915;A;EZY;6916;20160704;D;NSCHENGEN;J;319;19;EDI;1030;156
20160704;EZY;6916;D;EZY;6915;20160704;A;NSCHENGEN;J;319;19;EDI;1100;156
20160704;EZY;7581;A;EZY;7582;20160704;D;SCHENGEN;J;320;17;OPO;1040;180
20160704;EZY;7582;D;EZY;7581;20160704;A;SCHENGEN;J;320;17;OPO;1110;180
20160704;EZY;8523;A;EZY;8524;20160704;D;NSCHENGEN;J;319;18;LGW;950;156
20160704;EZY;8524;D;EZY;8523;20160704;A;NSCHENGEN;J;319;18;LGW;1020;156
20160704;EZY;8525;A;EZY;8526;20160704;D;NSCHENGEN;J;319;19;LGW;2020;156
20160704;EZY;8526;D;EZY;8525;20160704;A;NSCHENGEN;J;319;19;LGW;2050;156
20160705;EZY;2571;A;EZY;2572;20160705;D;SCHENGEN;J;320;29;MXP;1820;180
20160705;EZY;2572;D;EZY;2571;20160705;A;SCHENGEN;J;320;29;MXP;1850;180
20160705;EZY;3389;A;EZY;3390;20160705;D;SCHENGEN;J;319;19;VCE;1620;156
20160705;EZY;3390;D;EZY;3389;20160705;A;SCHENGEN;J;319;19;VCE;1650;156
20160705;EZY;8525;A;EZY;8526;20160705;D;NSCHENGEN;J;319;19;LGW;2020;156
20160705;EZY;8526;D;EZY;8525;20160705;A;NSCHENGEN;J;319;19;LGW;2050;156
20160706;EZY;2571;A;EZY;2572;20160706;D;SCHENGEN;J;320;106;MXP;1820;180
20160706;EZY;2572;D;EZY;2571;20160706;A;SCHENGEN;J;320;106;MXP;1850;180
20160706;EZY;7581;A;EZY;7582;20160706;D;SCHENGEN;J;320;18;OPO;1040;180
20160706;EZY;7582;D;EZY;7581;20160706;A;SCHENGEN;J;320;18;OPO;1110;180
20160706;EZY;8525;A;EZY;8526;20160706;D;NSCHENGEN;J;319;18;LGW;2020;156
20160706;EZY;8526;D;EZY;8525;20160706;A;NSCHENGEN;J;319;18;LGW;2050;156
20160707;EZY;2571;A;EZY;2572;20160707;D;SCHENGEN;J;320;106;MXP;1820;180
20160707;EZY;2572;D;EZY;2571;20160707;A;SCHENGEN;J;320;106;MXP;1850;180
20160707;EZY;3389;A;EZY;3390;20160707;D;SCHENGEN;J;319;19;VCE;1620;156
20160707;EZY;3390;D;EZY;3389;20160707;A;SCHENGEN;J;319;19;VCE;1650;156
20160707;EZY;6915;A;EZY;6916;20160707;D;NSCHENGEN;J;319;17;EDI;1030;156
20160707;EZY;6916;D;EZY;6915;20160707;A;NSCHENGEN;J;319;17;EDI;1100;156
20160707;EZY;8525;A;EZY;8526;20160707;D;NSCHENGEN;J;319;19;LGW;2020;156
20160707;EZY;8526;D;EZY;8525;20160707;A;NSCHENGEN;J;319;19;LGW;2050;156
20160708;EZY;2571;A;EZY;2572;20160708;D;SCHENGEN;J;320;106;MXP;1820;180
20160708;EZY;2572;D;EZY;2571;20160708;A;SCHENGEN;J;320;106;MXP;1850;180
20160708;EZY;6915;A;EZY;6916;20160708;D;NSCHENGEN;J;319;17;EDI;1015;156
20160708;EZY;6916;D;EZY;6915;20160708;A;NSCHENGEN;J;319;17;EDI;1045;156
20160708;EZY;7581;A;EZY;7582;20160708;D;SCHENGEN;J;320;18;OPO;1040;180
20160708;EZY;7582;D;EZY;7581;20160708;A;SCHENGEN;J;320;18;OPO;1110;180
20160708;EZY;8523;A;EZY;8524;20160708;D;NSCHENGEN;J;319;19;LGW;1515;156
20160708;EZY;8524;D;EZY;8523;20160708;A;NSCHENGEN;J;319;19;LGW;1545;156
20160708;EZY;8525;A;EZY;8526;20160708;D;NSCHENGEN;J;319;19;LGW;2020;156
20160708;EZY;8526;D;EZY;8525;20160708;A;NSCHENGEN;J;319;19;LGW;2050;156
20160709;EZY;3389;A;EZY;3390;20160709;D;SCHENGEN;J;319;19;VCE;1620;156
20160709;EZY;3390;D;EZY;3389;20160709;A;SCHENGEN;J;319;19;VCE;1650;156
20160709;EZY;8523;A;EZY;8524;20160709;D;NSCHENGEN;J;319;19;LGW;950;156
20160709;EZY;8524;D;EZY;8523;20160709;A;NSCHENGEN;J;319;19;LGW;1020;156
20160710;EZY;2571;A;EZY;2572;20160710;D;SCHENGEN;J;320;62;MXP;1820;180
20160710;EZY;2572;D;EZY;2571;20160710;A;SCHENGEN;J;320;62;MXP;1850;180
20160710;EZY;6915;A;EZY;6916;20160710;D;NSCHENGEN;J;319;19;EDI;1410;156
20160710;EZY;6916;D;EZY;6915;20160710;A;NSCHENGEN;J;319;19;EDI;1440;156
20160710;EZY;8523;A;EZY;8524;20160710;D;NSCHENGEN;J;319;18;LGW;1515;156
20160710;EZY;8524;D;EZY;8523;20160710;A;NSCHENGEN;J;319;18;LGW;1545;156
20160710;EZY;8525;A;EZY;8526;20160710;D;NSCHENGEN;J;319;18;LGW;2020;156
20160710;EZY;8526;D;EZY;8525;20160710;A;NSCHENGEN;J;319;18;LGW;2050;156
20160704;FR;3246;A;FR;3247;20160704;D;NSCHENGEN;J;73H;15*;MAN;1520;189
20160704;FR;3247;D;FR;3246;20160704;A;NSCHENGEN;J;73H;15*;MAN;1545;189
20160705;FR;3246;A;FR;3247;20160705;D;NSCHENGEN;J;73H;15*;MAN;1520;189
20160705;FR;3247;D;FR;3246;20160705;A;NSCHENGEN;J;73H;15*;MAN;1545;189
20160707;FR;3246;A;FR;3247;20160707;D;NSCHENGEN;J;73H;15*;MAN;1520;189
20160707;FR;3247;D;FR;3246;20160707;A;NSCHENGEN;J;73H;15*;MAN;1545;189
20160708;FR;3246;A;FR;3247;20160708;D;NSCHENGEN;J;73H;15*;MAN;1520;189
20160708;FR;3247;D;FR;3246;20160708;A;NSCHENGEN;J;73H;15*;MAN;1550;189
20160709;FR;3246;A;FR;3247;20160709;D;NSCHENGEN;J;73H;15*;MAN;1520;189
20160709;FR;3247;D;FR;3246;20160709;A;NSCHENGEN;J;73H;15*;MAN;1545;189
20160710;FR;3246;A;FR;3247;20160710;D;NSCHENGEN;J;73H;15*;MAN;1520;189
20160710;FR;3247;D;FR;3246;20160710;A;NSCHENGEN;J;73H;15*;MAN;1545;189
20160705;FX;8011;A;FX;7011;20160705;D;NONPAX;P;AT7;203;FRA;655;0
20160705;FX;7011;D;FX;8011;20160705;A;FRACHT;F;AT7;203;CDG;2250;0
20160705;FX;8014;A;FX;8014;20160705;D;FRACHT;F;AT4;203;CDG;525;0
20160705;FX;8014;D;FX;8014;20160705;A;FRACHT;F;AT4;203;KTW;610;0
20160706;FX;8011;A;FX;7011;20160706;D;NONPAX;P;AT7;203;FRA;655;0
20160706;FX;7011;D;FX;8011;20160706;A;FRACHT;F;AT7;203;CDG;2250;0
20160706;FX;8014;A;FX;8014;20160706;D;FRACHT;F;AT4;203;CDG;525;0
20160706;FX;8014;D;FX;8014;20160706;A;FRACHT;F;AT4;203;KTW;610;0
20160707;FX;8011;A;FX;7011;20160707;D;NONPAX;P;AT7;203;FRA;655;0
20160707;FX;7011;D;FX;8011;20160707;A;FRACHT;F;AT7;203;CDG;2250;0
20160707;FX;8014;A;FX;8014;20160707;D;FRACHT;F;AT4;202;CDG;525;0
20160707;FX;8014;D;FX;8014;20160707;A;FRACHT;F;AT4;202;KTW;610;0
20160708;FX;8014;A;FX;8014;20160708;D;FRACHT;F;AT4;203;CDG;525;0
20160708;FX;8014;D;FX;8014;20160708;A;FRACHT;F;AT4;203;KTW;610;0
20160704;I2;3664;A;I2;3665;20160704;D;SCHENGEN;J;320;55;MAD;1815;180
20160704;I2;3665;D;I2;3664;20160704;A;SCHENGEN;J;320;55;MAD;1850;180
20160705;I2;3653;A;I2;3665;20160705;D;SCHENGEN;J;320;10;PMI;1525;180
20160705;I2;3665;D;I2;3653;20160705;A;SCHENGEN;J;320;10;MAD;1600;180
20160705;I2;3664;A;I2;3652;20160705;D;SCHENGEN;J;320;10;MAD;950;180
20160705;I2;3652;D;I2;3664;20160705;A;SCHENGEN;J;320;10;PMI;1040;180
20160709;I2;3653;A;I2;3665;20160709;D;SCHENGEN;J;320;11;PMI;1525;180
20160709;I2;3665;D;I2;3653;20160709;A;SCHENGEN;J;320;11;MAD;1600;180
20160709;I2;3664;A;I2;3652;20160709;D;SCHENGEN;J;320;12;MAD;950;180
20160709;I2;3652;D;I2;3664;20160709;A;SCHENGEN;J;320;12;PMI;1040;180
20160704;IS;501;A;IS;502;20160704;D;SCHENGEN;J;J32;53;FMO;820;19
20160704;IS;502;D;IS;501;20160704;A;SCHENGEN;J;J32;53;FMO;850;19
20160704;IS;505;A;IS;506;20160704;D;SCHENGEN;J;J32;62D;FMO;1850;19
20160704;IS;506;D;IS;505;20160704;A;SCHENGEN;J;J32;62D;FMO;1920;19
20160705;IS;501;A;IS;502;20160705;D;SCHENGEN;J;J32;42;FMO;820;19
20160705;IS;502;D;IS;501;20160705;A;SCHENGEN;J;J32;42;FMO;850;19
20160705;IS;505;A;IS;506;20160705;D;SCHENGEN;J;J32;53;FMO;1850;19
20160705;IS;506;D;IS;505;20160705;A;SCHENGEN;J;J32;53;FMO;1920;19
20160706;IS;501;A;IS;502;20160706;D;SCHENGEN;J;J32;42;FMO;820;19
20160706;IS;502;D;IS;501;20160706;A;SCHENGEN;J;J32;42;FMO;850;19
20160706;IS;505;A;IS;506;20160706;D;SCHENGEN;J;J32;55;FMO;1850;19
20160706;IS;506;D;IS;505;20160706;A;SCHENGEN;J;J32;55;FMO;1920;19
20160707;IS;501;A;IS;502;20160707;D;SCHENGEN;J;J32;45;FMO;820;19
20160707;IS;502;D;IS;501;20160707;A;SCHENGEN;J;J32;45;FMO;850;19
20160707;IS;505;A;IS;506;20160707;D;SCHENGEN;J;J32;56;FMO;1850;19
20160707;IS;506;D;IS;505;20160707;A;SCHENGEN;J;J32;56;FMO;1920;19
20160708;IS;505;A;IS;506;20160708;D;SCHENGEN;J;J32;55;FMO;1850;19
20160708;IS;506;D;IS;505;20160708;A;SCHENGEN;J;J32;55;FMO;1920;19
20160704;JU;344;A;JU;345;20160704;D;NSCHENGEN;J;319;15;BEG;2000;128
20160704;JU;345;D;JU;344;20160704;A;NSCHENGEN;J;319;15;BEG;2050;128
20160705;JU;340;A;JU;341;20160705;D;NSCHENGEN;J;319;16;BEG;900;128
20160705;JU;341;D;JU;340;20160705;A;NSCHENGEN;J;319;16;BEG;945;128
20160706;JU;344;A;JU;345;20160706;D;NSCHENGEN;J;319;15;BEG;2000;128
20160706;JU;345;D;JU;344;20160706;A;NSCHENGEN;J;319;15;BEG;2050;128
20160707;JU;340;A;JU;341;20160707;D;NSCHENGEN;J;319;16;BEG;900;128
20160707;JU;341;D;JU;340;20160707;A;NSCHENGEN;J;319;16;BEG;945;128
20160708;JU;344;A;JU;345;20160708;D;NSCHENGEN;J;319;15;BEG;2000;128
20160708;JU;345;D;JU;344;20160708;A;NSCHENGEN;J;319;15;BEG;2050;128
20160709;JU;340;A;JU;341;20160709;D;NSCHENGEN;J;319;16;BEG;900;128
20160709;JU;341;D;JU;340;20160709;A;NSCHENGEN;J;319;16;BEG;945;128
20160710;JU;344;A;JU;345;20160710;D;NSCHENGEN;J;319;15;BEG;2000;128
20160710;JU;345;D;JU;344;20160710;A;NSCHENGEN;J;319;15;BEG;2050;128
20160704;KL;1867;A;KL;1868;20160704;D;SCHENGEN;J;E90;14;AMS;910;100
20160704;KL;1868;D;KL;1867;20160704;A;SCHENGEN;J;E90;14;AMS;945;100
20160704;KL;1869;A;KL;1870;20160704;D;SCHENGEN;J;F70;46;AMS;1035;80
20160704;KL;1870;D;KL;1869;20160704;A;SCHENGEN;J;F70;46;AMS;1105;80
20160704;KL;1873;A;KL;1874;20160704;D;SCHENGEN;J;E90;44;AMS;1345;100
20160704;KL;1874;D;KL;1873;20160704;A;SCHENGEN;J;E90;44;AMS;1420;100
20160704;KL;1875;A;KL;1876;20160704;D;SCHENGEN;J;E90;53;AMS;1755;100
20160704;KL;1876;D;KL;1875;20160704;A;SCHENGEN;J;E90;53;AMS;1830;100
20160704;KL;1879;A;KL;1866;20160705;D;SCHENGEN;J;E90;15;AMS;2225;100
20160705;KL;1866;D;KL;1879;20160704;A;SCHENGEN;J;E90;15;AMS;600;100
20160705;KL;1867;A;KL;1868;20160705;D;SCHENGEN;J;E90;14;AMS;910;100
20160705;KL;1868;D;KL;1867;20160705;A;SCHENGEN;J;E90;14;AMS;945;100
